iter	Passed	Remaining
1759	1913	8959
1760	1914	8958
1761	1915	8955
1762	1916	8955
1763	1917	8954
1764	1919	8953
1765	1920	8953
1766	1921	8953
1767	1922	8953
1768	1924	8952
1769	1925	8951
1770	1926	8950
1771	1927	8949
1772	1928	8949
1773	1929	8948
1774	1930	8947
1775	1931	8946
1776	1932	8944
1777	1933	8943
1778	1935	8942
1779	1936	8940
1780	1937	8939
1781	1938	8937
1782	1939	8937
1783	1940	8936
1784	1941	8934
1785	1942	8933
1786	1943	8932
1787	1944	8931
1788	1945	8929
1789	1946	8928
1790	1947	8926
1791	1948	8925
1792	1949	8924
1793	1950	8923
1794	1951	8922
1795	1952	8920
1796	1954	8920
1797	1955	8918
1798	1956	8917
1799	1957	8916
1800	1958	8915
1801	1959	8914
1802	1960	8912
1803	1961	8911
1804	1962	8910
1805	1963	8909
1806	1964	8908
1807	1965	8906
1808	1966	8905
1809	1967	8904
1810	1969	8903
1811	1970	8903
1812	1971	8901
1813	1972	8900
1814	1973	8899
1815	1974	8898
1816	1975	8896
1817	1976	8895
1818	1977	8894
1819	1978	8893
1820	1979	8892
1821	1980	8891
1822	1982	8890
1823	1983	8889
1824	1984	8887
1825	1985	8886
1826	1986	8885
1827	1987	8884
1828	1988	8883
1829	1989	8882
1830	1990	8880
1831	1991	8879
1832	1992	8878
1833	1993	8877
1834	1994	8876
1835	1995	8874
1836	1996	8871
1837	1997	8871
1838	1998	8870
1839	1999	8868
1840	2000	8867
1841	2001	8866
1842	2003	8865
1843	2004	8864
1844	2005	8863
1845	2005	8860
1846	2006	8859
1847	2008	8857
1848	2009	8856
1849	2010	8855
1850	2011	8855
1851	2012	8854
1852	2013	8853
1853	2014	8851
1854	2015	8851
1855	2016	8849
1856	2017	8848
1857	2019	8847
1858	2020	8846
1859	2021	8846
1860	2022	8845
1861	2023	8844
1862	2024	8842
1863	2025	8841
1864	2026	8840
1865	2027	8838
1866	2028	8838
1867	2029	8836
1868	2030	8835
1869	2032	8834
1870	2033	8833
1871	2034	8832
1872	2035	8830
1873	2036	8829
1874	2037	8828
1875	2038	8825
1876	2039	8824
1877	2040	8823
1878	2041	8821
1879	2042	8820
1880	2043	8819
1881	2044	8818
1882	2045	8815
1883	2046	8814
1884	2047	8813
1885	2048	8812
1886	2049	8810
1887	2050	8809
1888	2051	8808
1889	2052	8807
1890	2053	8806
1891	2054	8804
1892	2055	8803
1893	2056	8800
1894	2057	8799
1895	2058	8798
1896	2059	8796
1897	2060	8795
1898	2061	8794
1899	2062	8792
1900	2063	8791
1901	2064	8790
1902	2065	8789
1903	2066	8788
1904	2067	8787
1905	2069	8786
1906	2070	8785
1907	2071	8784
1908	2072	8783
1909	2073	8782
1910	2074	8781
1911	2075	8780
1912	2076	8779
1913	2077	8778
1914	2079	8777
1915	2080	8776
1916	2081	8775
1917	2082	8774
1918	2083	8773
1919	2084	8772
1920	2085	8772
1921	2087	8771
1922	2088	8770
1923	2089	8769
1924	2090	8768
1925	2091	8767
1926	2092	8766
1927	2093	8765
1928	2094	8764
1929	2095	8763
1930	2096	8762
1931	2098	8761
1932	2099	8760
1933	2100	8759
1934	2101	8757
1935	2102	8757
1936	2103	8755
1937	2104	8754
1938	2105	8753
1939	2106	8752
1940	2107	8750
1941	2108	8749
1942	2109	8748
1943	2110	8747
1944	2112	8746
1945	2113	8745
1946	2114	8744
1947	2115	8743
1948	2116	8742
1949	2117	8741
1950	2118	8740
1951	2119	8739
1952	2120	8737
1953	2121	8736
1954	2122	8735
1955	2123	8734
1956	2124	8733
1957	2126	8732
1958	2126	8729
1959	2127	8728
1960	2128	8727
1961	2130	8726
1962	2131	8725
1963	2132	8724
1964	2133	8723
1965	2134	8722
1966	2135	8720
1967	2136	8719
1968	2137	8718
1969	2138	8717
1970	2139	8716
1971	2140	8715
1972	2141	8713
1973	2142	8712
1974	2143	8711
1975	2145	8710
1976	2146	8710
1977	2147	8709
1978	2148	8708
1979	2149	8707
1980	2150	8706
1981	2151	8705
1982	2153	8704
1983	2154	8703
1984	2155	8702
1985	2156	8701
1986	2157	8701
1987	2158	8700
1988	2159	8699
1989	2160	8697
1990	2161	8696
1991	2163	8695
1992	2163	8692
1993	2164	8691
1994	2165	8690
1995	2166	8689
1996	2168	8688
1997	2169	8687
1998	2170	8686
1999	2171	8685
2000	2172	8684
2001	2173	8683
2002	2174	8682
2003	2175	8681
2004	2176	8680
2005	2177	8679
2006	2178	8677
2007	2180	8676
2008	2181	8675
2009	2182	8674
2010	2183	8673
2011	2184	8672
2012	2185	8671
2013	2186	8669
2014	2187	8668
2015	2188	8667
2016	2189	8666
2017	2190	8665
2018	2191	8662
2019	2192	8661
2020	2193	8659
2021	2194	8658
2022	2195	8657
2023	2196	8656
2024	2197	8655
2025	2198	8654
2026	2199	8653
2027	2201	8652
2028	2202	8651
2029	2202	8648
2030	2203	8647
2031	2204	8646
2032	2206	8645
2033	2207	8644
2034	2208	8643
2035	2209	8642
2036	2210	8641
2037	2211	8640
2038	2212	8639
2039	2213	8638
2040	2214	8637
2041	2215	8635
2042	2216	8634
2043	2217	8633
2044	2219	8631
2045	2220	8631
2046	2221	8629
2047	2222	8628
2048	2223	8629
2049	2224	8627
2050	2225	8626
2051	2226	8625
2052	2227	8624
2053	2228	8622
2054	2230	8621
2055	2231	8620
2056	2232	8619
2057	2233	8618
2058	2234	8617
2059	2235	8615
2060	2236	8614
2061	2237	8613
2062	2238	8611
2063	2239	8610
2064	2240	8609
2065	2241	8608
2066	2242	8607
2067	2243	8606
2068	2244	8603
2069	2245	8602
2070	2246	8601
2071	2247	8600
2072	2248	8598
2073	2249	8597
2074	2250	8596
2075	2252	8595
2076	2253	8594
2077	2254	8593
2078	2255	8592
2079	2256	8591
2080	2257	8590
2081	2258	8588
2082	2259	8587
2083	2260	8586
2084	2261	8584
2085	2262	8584
2086	2263	8581
2087	2264	8580
2088	2265	8579
2089	2266	8577
2090	2267	8576
2091	2268	8575
2092	2269	8574
2093	2270	8573
2094	2271	8571
2095	2272	8570
2096	2273	8569
2097	2274	8568
2098	2276	8567
2099	2277	8566
2100	2278	8565
2101	2279	8564
2102	2280	8563
2103	2281	8562
2104	2282	8561
2105	2283	8560
2106	2284	8558
2107	2285	8555
2108	2286	8554
2109	2287	8553
2110	2288	8552
2111	2289	8551
2112	2290	8550
2113	2291	8549
2114	2293	8549
2115	2294	8547
2116	2295	8546
2117	2296	8545
2118	2297	8544
2119	2298	8543
2120	2299	8542
2121	2300	8541
2122	2301	8540
2123	2303	8539
2124	2304	8538
2125	2305	8537
2126	2306	8536
2127	2307	8535
2128	2308	8533
2129	2309	8533
2130	2310	8532
2131	2311	8531
2132	2312	8529
2133	2313	8529
2134	2314	8527
2135	2316	8526
2136	2317	8525
2137	2318	8524
2138	2319	8523
2139	2320	8522
2140	2321	8521
2141	2322	8520
2142	2323	8519
2143	2324	8517
2144	2325	8516
2145	2326	8515
2146	2327	8514
2147	2328	8512
2148	2329	8511
2149	2330	8510
2150	2332	8510
2151	2332	8507
2152	2333	8506
2153	2335	8505
2154	2336	8504
2155	2337	8503
2156	2338	8502
2157	2339	8501
2158	2340	8500
2159	2341	8499
2160	2342	8498
2161	2343	8497
2162	2344	8495
2163	2345	8494
2164	2347	8493
2165	2348	8492
2166	2349	8491
2167	2350	8490
2168	2351	8489
2169	2352	8488
2170	2353	8486
2171	2354	8484
2172	2355	8483
